displacement,force
-4.99646,-83.0936439
-4.99646,-83.07840015
-4.99809,-83.07840015
-4.99646,-83.07077828
-4.99971,-83.08602203
-4.99646,-83.07840015
-4.99646,-83.07077828
-4.99646,-83.06315641
-4.99809,-83.07077828
-4.99971,-83.06315641
-4.99646,-83.07077828
-4.99809,-83.07077828
-4.99484,-83.06315641
-4.99809,-83.04791267
-4.99646,-83.05553454
-4.99809,-83.04791267
-4.99646,-83.04791267
-4.99484,-83.04791267
-4.99484,-83.04791267
-4.99646,-83.0402908
-4.99646,-83.03266893
-4.99646,-83.03266893
-4.99484,-83.03266893
-4.99646,-83.03266893
-4.99809,-83.02504705
-4.99484,-83.03266893
-4.99484,-83.02504705
-4.99484,-83.02504705
-4.99484,-83.02504705
-4.99646,-83.01742518
-4.99484,-83.00980331
-4.99646,-83.02504705
-4.99809,-83.01742518
-4.99484,-83.00980331
-4.99646,-83.00218144
-4.99809,-82.99455957
-4.99484,-82.99455957
-4.99646,-82.99455957
-4.99484,-82.99455957
-4.99646,-83.00218144
-4.99484,-82.9869377
-4.99646,-82.9869377
-4.99484,-82.9869377
-4.99971,-82.9869377
-4.99484,-82.9869377
-4.99646,-82.97169395
-4.99971,-82.97931582
-4.99646,-82.97169395
-4.99484,-82.96407208
-4.99646,-82.96407208
-4.99646,-82.96407208
-4.99646,-82.97169395
-4.99484,-82.96407208
-4.99646,-82.96407208
-4.99646,-82.94120647
-4.99646,-82.94882834
-5.00134,-82.95645021
-4.99646,-82.94882834
-4.99809,-82.95645021
-4.99484,-82.94120647
-4.99809,-82.94120647
-4.99646,-82.94120647
-4.99809,-82.93358459
-4.99809,-82.93358459
-4.99646,-82.93358459
-4.99646,-82.92596272
-4.99646,-82.93358459
-4.99971,-82.92596272
-4.99484,-82.91834085
-4.99646,-82.93358459
-4.99809,-82.91071898
-4.99646,-82.92596272
-4.99646,-82.91834085
-4.99484,-82.91071898
-4.99809,-82.91071898
-4.99646,-82.91071898
-4.99646,-82.90309711
-4.99646,-82.91071898
-4.99971,-82.91071898
-4.99646,-82.91834085
-4.99484,-82.90309711
-4.99646,-82.90309711
-4.99484,-82.90309711
-4.99646,-82.89547524
-4.99809,-82.89547524
-4.99809,-82.89547524
-4.99646,-82.88785337
-4.99646,-82.88785337
-4.99646,-82.88785337
-4.99484,-82.88785337
-4.99646,-82.88785337
-4.99646,-82.88023149
-4.99646,-82.88023149
-4.99646,-82.87260962
-4.99809,-82.88023149
-4.99646,-82.87260962
-4.99809,-82.87260962
-4.99646,-82.87260962
-4.99484,-82.86498775
-4.99809,-82.86498775
-4.99484,-82.86498775
-4.99971,-82.86498775
-4.99809,-82.85736588
-4.99646,-82.84974401
-4.99646,-82.84974401
-4.99809,-82.84974401
-4.99809,-82.84212214
-4.99646,-82.84212214
-4.99646,-82.84212214
-4.99484,-82.84212214
-4.99809,-82.84974401
-4.99646,-82.84974401
-4.99809,-82.84212214
-4.99646,-82.82687839
-4.99646,-82.83450026
-4.99646,-82.82687839
-4.99484,-82.81925652
-4.99809,-82.82687839
-4.99321,-82.83450026
-4.99809,-82.81925652
-4.99646,-82.81163465
-4.99646,-82.81925652
-4.99484,-82.81925652
-4.99646,-82.81925652
-4.99809,-82.81925652
-4.99646,-82.81925652
-4.99971,-82.81163465
-4.99484,-82.80401278
-4.99484,-82.80401278
-4.99484,-82.81925652
-4.99809,-82.80401278
-4.99809,-82.80401278
-4.99646,-82.79639091
-4.99646,-82.79639091
-4.99321,-82.79639091
-4.99484,-82.78876903
-4.99646,-82.79639091
-4.99809,-82.78876903
-4.99484,-82.79639091
-4.99484,-82.78876903
-4.99809,-82.77352529
-4.99646,-82.77352529
-4.99484,-82.78876903
-4.99646,-82.76590342
-4.99646,-82.78876903
-4.99809,-82.77352529
-4.99646,-82.78114716
-4.99646,-82.78114716
-4.99484,-82.78114716
-4.99809,-82.76590342
-4.99484,-82.76590342
-4.99646,-82.77352529
-4.99484,-82.77352529
-4.98834,-82.04944749
-4.95423,-80.02965153
-4.90712,-77.33913086
-4.85352,-74.18367603
-4.78205,-70.75383382
-4.71058,-67.05722611
-4.63911,-63.26153406
-4.56439,-59.42773266
-4.48155,-55.82258741
-4.39871,-52.14122344
-4.31587,-48.48272508
-4.23302,-44.90044544
-4.15181,-41.37914077
-4.06247,-37.88832359
-3.978,-34.38226267
-3.89679,-30.89906736
-3.8042,-27.49209077
-3.71811,-24.22992973
-3.63364,-21.15069362
-3.54918,-18.14005435
-3.45984,-15.16752443
-3.377,-12.19499452
-3.29091,-9.34441455
-3.20482,-6.61578453
-3.12035,-4.00910445
-3.03589,-1.58534929
-2.95467,0.60212785
-2.87183,2.8429581
-2.78736,4.86275406
-2.69965,6.70724698
-2.61518,8.36119312
-2.53397,9.8398362
-2.45113,11.21177309
-2.36666,12.56846623
-2.28382,13.87180626
-2.1961,15.13703695
-2.11001,16.34129265
-2.02717,17.53030462
-1.93946,18.69645097
-1.85499,19.78637861
-1.77053,20.86868437
-1.68931,21.89001516
-1.60322,22.88085846
-1.52038,23.87170177
-1.43267,24.80919197
-1.34982,25.72381656
-1.26698,26.60033179
-1.18252,27.45398141
-1.09805,28.30763103
-1.01521,29.10030567
-0.9275,29.89298031
-0.84303,30.67041121
-0.76019,31.46308586
-0.67735,32.22527301
-0.59288,32.97221643
-0.50517,33.68867236
-0.42233,34.41275016
-0.33786,35.13682796
-0.25827,35.80755265
-0.17705,36.48589922
-0.10558,36.95083339
-0.06335,37.22522077
-0.02924,37.35479258
-0.00812,37.37003633
0.00487,37.33954884
0.01137,37.25570825
0.01624,37.20997702
0.01624,37.04991772
0.01949,36.96607713
0.01949,36.9203459
0.02112,36.79839596
0.02112,36.7069335
0.01949,36.60784917
0.01949,36.50876484
0.02112,36.40205864
0.01949,36.32583992
0.01949,36.21151185
0.01949,36.13529313
0.02112,36.10480565
0.02112,36.09718377
0.01949,36.06669629
0.02112,36.05145254
0.02112,36.01334319
0.01949,35.99809944
0.01949,35.96761196
0.02112,35.94474634
0.01949,35.93712447
0.01949,35.92188073
0.01787,35.88377137
0.01949,35.88377137
0.01949,35.86090575
0.01949,35.83804014
0.01949,35.83804014
0.01949,35.81517453
0.01624,35.79230891
0.01949,35.78468704
0.02112,35.7694433
0.01949,35.76182142
0.01949,35.73895581
0.01949,35.73133394
0.02112,35.72371207
0.02112,35.70846832
0.02112,35.70084645
0.02274,35.68560271
0.02112,35.70084645
0.04061,36.7069335
0.08447,38.08649225
0.13969,38.96300749
0.20304,39.58037908
0.27614,40.21299442
0.35086,40.86085351
0.43045,41.53157821
0.51492,42.20992478
0.59288,42.91113696
0.6806,43.63521476
0.76181,44.35929256
0.84953,45.12910159
0.92912,45.89891062
1.01359,46.69158526
1.09805,47.49950365
1.18252,48.33028765
1.26861,49.19155914
1.35145,50.06807437
1.43591,50.95983334
1.51876,51.88970167
1.60809,52.81194813
1.68931,53.76468208
1.77378,54.70217229
1.85824,55.67777185
1.94108,56.63050579
2.02717,57.57561787
2.10677,58.52072994
2.1961,59.45059828
2.27895,60.38046661
2.36179,61.28746933
2.44138,62.18685017
2.52585,63.05574353
2.60381,63.92463689
2.6899,64.76304276
2.7695,65.58620489
2.85396,66.37125766
2.93193,67.14868857
3.01639,67.91087572
3.09599,68.64257539
3.17883,69.37427506
3.26167,70.06786538
3.34126,70.76145569
3.42248,71.46266788
3.50694,72.14101445
3.58654,72.7964954
3.66938,73.45197636
3.74897,74.0845917
3.83019,74.70958517
3.90978,75.31933489
3.99425,75.89859713
4.07709,76.4702375
4.1583,77.034256
4.23952,77.56778701
4.32236,78.0784524
4.4052,78.5891178
4.48967,79.06929571
4.56926,79.50374239
4.65048,79.93818907
4.73494,80.32690452
4.81941,80.66988874
4.87951,80.70037622
4.91687,80.74610745
4.94611,80.54793879
4.9656,80.51745131
4.9721,80.13635773
4.97697,79.99916404
4.98022,79.83148286
4.98509,79.73239853
4.98347,79.60282672
4.98347,79.45038929
4.98184,79.30557373
4.98347,79.19124565
4.98672,79.08453945
4.98347,79.00069886
4.98509,78.93210202
4.98509,78.84063956
4.98509,78.78728646
4.98834,78.74155523
4.98347,78.68820213
4.98509,78.62722716
4.98509,78.57387405
4.98347,78.5357647
4.98509,78.49003347
4.98509,78.46716785
4.98347,78.41381475
4.98347,78.37570539
4.98347,78.35283978
4.98347,78.31473042
4.98509,78.29186481
4.98672,78.26137732
4.98672,78.22326796
4.98672,78.21564609
4.98509,78.16991486
4.98672,78.14704925
4.98509,78.12418363
4.98834,78.09369615
4.98672,78.09369615
4.98672,78.07083053
4.98347,78.03272117
4.98509,78.01747743
4.98672,77.98698994
4.98672,77.9717462
4.98509,77.95650246
4.98509,77.94888059
4.98347,77.92601497
4.98347,77.90314936
4.98184,77.88790561
4.98834,77.88790561
4.98347,77.84217438
4.98509,77.83455251
4.98347,77.8116869
4.98509,77.80406503
4.98509,77.78882128
4.98509,77.76595567
4.98509,77.7583338
4.98509,77.74309005
4.98347,77.72022444
4.98347,77.71260257
4.98509,77.69735882
4.98834,77.68973695
4.98672,77.67449321
4.98672,77.65924947
4.98834,77.65924947
4.98347,77.63638385
4.98184,77.62876198
4.98509,77.62876198
4.98509,77.59827449
4.98672,77.59065262
4.98672,77.59065262
4.98509,77.56016514
4.98834,77.57540888
4.98834,77.56016514
4.98347,77.53729952
4.98509,77.52205578
4.98347,77.51443391
4.98834,77.50681203
4.98509,77.49919016
4.98672,77.48394642
4.98509,77.47632455
4.98509,77.4610808
4.98672,77.4610808
4.98347,77.44583706
4.98672,77.43059332
4.98509,77.43059332
4.98509,77.42297145
4.98347,77.41534958
4.98509,77.40010583
4.98672,77.39248396
4.98509,77.36961835
4.98347,77.38486209
4.98509,77.3543746
4.98509,77.3543746
4.98347,77.34675273
4.98672,77.34675273
4.98672,77.32388712
4.98509,77.31626524
4.98509,77.32388712
4.98509,77.31626524
4.98672,77.31626524
4.98672,77.3010215
4.98672,77.28577776
4.98509,77.28577776
4.98672,77.25529027
4.98347,77.26291214
4.98672,77.25529027
4.98672,77.2476684
4.98672,77.25529027
4.98347,77.23242466
4.98347,77.24004653
4.98347,77.20955904
4.98672,77.21718091
4.98509,77.21718091
4.98509,77.20955904
4.98509,77.1943153
4.98347,77.18669343
4.98672,77.1943153
4.98509,77.18669343
4.98672,77.15620594
4.98509,77.16382781
4.98509,77.15620594
4.98347,77.16382781
4.98509,77.1409622
4.98347,77.13334033
4.98672,77.12571846
4.98347,77.13334033
4.98347,77.11809658
4.98509,77.11047471
4.98509,77.10285284
4.98509,77.10285284
4.98509,77.0876091
4.98347,77.09523097
4.98184,77.0876091
4.98672,77.09523097
4.98672,77.10285284
4.98347,77.11047471
4.98672,77.11047471
4.98834,77.09523097
4.98672,77.10285284
4.98672,77.10285284
4.98672,77.09523097
4.98347,77.07998723
4.98672,77.07236535
4.98672,77.07236535
4.98672,77.06474348
4.98834,77.05712161
4.98672,77.04949974
4.98509,77.04187787
4.98672,77.05712161
4.98509,77.04949974
4.98509,77.034256
4.98509,77.02663413
4.98834,77.01901225
4.98509,77.01901225
4.98672,77.00376851
4.98672,77.00376851
4.98672,76.99614664
4.98672,76.98852477
4.98672,76.98852477
4.98672,76.9809029
4.98509,76.97328102
4.98509,76.96565915
4.98672,76.96565915
4.98997,76.97328102
4.98672,76.95803728
4.98672,76.96565915
4.98347,76.95803728
4.98509,76.93517167
4.98509,76.95041541
4.98672,76.95041541
4.98509,76.94279354
4.98509,76.94279354
4.98672,76.93517167
4.98347,76.91992792
4.98672,76.91992792
4.98509,76.91992792
4.98347,76.91992792
4.98672,76.91230605
4.98509,76.90468418
4.98672,76.88944044
4.98509,76.89706231
4.98672,76.88944044
4.98509,76.88944044
4.98509,76.88944044
4.98509,76.87419669
4.98509,76.88181857
4.98672,76.85895295
4.98672,76.85895295
4.98347,76.86657482
4.98347,76.85133108
4.98834,76.85895295
4.98672,76.83608734
4.98347,76.83608734
4.98672,76.84370921
4.98672,76.82846546
4.98509,76.83608734
4.98347,76.82084359
4.98834,76.82846546
4.98509,76.81322172
4.98509,76.81322172
4.98509,76.80559985
4.98509,76.80559985
4.98347,76.80559985
4.98347,76.80559985
4.98509,76.79797798
4.98509,76.79797798
4.98997,76.77511236
4.98672,76.79035611
4.98672,76.77511236
4.98834,76.78273423
4.98509,76.77511236
4.98509,76.76749049
4.98509,76.76749049
4.98672,76.76749049
4.98672,76.76749049
4.98509,76.75986862
4.98834,76.76749049
4.98347,76.74462488
4.98509,76.73700301
4.98672,76.75224675
4.98672,76.74462488
4.98509,76.72175926
4.98672,76.72938113
4.98672,76.72175926
4.98347,76.72175926
4.98672,76.72175926
4.98834,76.71413739
4.98509,76.70651552
4.98672,76.71413739
4.98672,76.70651552
4.98672,76.71413739
4.98509,76.70651552
4.98509,76.69127178
4.98672,76.69889365
4.98509,76.69127178
4.98509,76.6836499
4.98834,76.67602803
4.98672,76.67602803
4.98347,76.67602803
4.98672,76.67602803
4.98509,76.67602803
4.98672,76.67602803
4.96885,75.13640997
4.92499,72.1257707
4.86814,68.56635668
4.80317,65.44138933
4.7317,62.02679087
4.65373,58.52072994
4.58063,54.99180341
4.50266,51.46287687
4.41982,47.92632846
4.33861,44.38978005
4.25739,40.92945035
4.1778,37.51485189
4.0982,34.19171588
4.01536,30.92193297
3.93415,27.70550317
3.85618,24.58053583
3.77334,21.52416532
3.69374,18.60498851
3.61415,15.80776164
3.53456,13.04102226
3.45009,10.28952662
3.37212,7.58376222
3.29253,4.99232588
3.21294,2.52283949
3.12847,0.27438738
3.05213,-1.93595538
2.97254,-4.03959193
2.89132,-6.04414416
2.81335,-7.90388082
2.73214,-9.59593631
2.65254,-11.10506688
2.5697,-12.51511312
2.48849,-13.81845316
2.40564,-15.06081823
2.3293,-16.22696458
2.24483,-17.36262345
2.15874,-18.46779482
2.07265,-19.53485684
1.99306,-20.57905325
1.90697,-21.55465281
1.82738,-22.5226305
1.74454,-23.47536445
1.65682,-24.38998904
1.57561,-25.28174801
1.49439,-26.1430195
1.40993,-26.99666911
1.32384,-27.83507499
1.23937,-28.64299337
1.15978,-29.42042427
1.07206,-30.17498956
0.98922,-30.94479859
0.90313,-31.68412013
0.82354,-32.40819793
0.73582,-33.11703199
0.65461,-33.8106223
0.56852,-34.48896887
0.48405,-35.16731544
0.40284,-35.8227964
0.31837,-36.47827735
0.23878,-37.10327082
0.17543,-37.43863317
0.13644,-37.60631435
0.11208,-37.63680183
0.09746,-37.61393622
0.09259,-37.54533937
0.08447,-37.44625504
0.08122,-37.3776582
0.08122,-37.27857387
0.07959,-37.15662392
0.07959,-37.05753959
0.07634,-36.98132088
0.07797,-36.91272403
0.07797,-36.84412719
0.07959,-36.79839596
0.07797,-36.7602866
0.05848,-37.60631435
0.00975,-38.60477952
-0.05198,-39.24501673
-0.11858,-39.80903523
-0.19005,-40.3806756
-0.26964,-40.96755971
-0.34274,-41.56206569
-0.42395,-42.17943729
-0.51167,-42.8196745
-0.59451,-43.45228984
-0.67248,-44.12301454
-0.75857,-44.82422673
-0.83491,-45.53306078
-0.91938,-46.2800042
-1.00546,-47.04981323
-1.09155,-47.84248787
-1.17602,-48.65802813
-1.25886,-49.51167774
-1.33683,-50.41868046
-1.42292,-51.35617066
-1.50739,-52.31652648
-1.5886,-53.29212604
-1.67469,-54.28296935
-1.75428,-55.31954388
-1.842,-56.35611842
-1.92322,-57.40031482
-2.00768,-58.4521331
-2.09215,-59.51919512
-2.17499,-60.56339153
-2.25783,-61.57710044
-2.33905,-62.59080936
-2.42351,-63.59689641
-2.50473,-64.58011784
-2.58595,-65.51760805
-2.66716,-66.42461077
-2.75488,-67.34685723
-2.83934,-68.23099433
-2.92218,-69.13037517
-3.00502,-69.99164666
-3.09111,-70.83767441
-3.17396,-71.66083654
-3.2568,-72.49162054
-3.34451,-73.29953893
-3.4306,-74.06934795
-3.51669,-74.83915698
-3.60278,-75.60134414
-3.68887,-76.35590943
-3.77496,-77.0876091
-3.86105,-77.81930877
-3.94552,-78.54338657
-4.03161,-79.2598425
-4.11607,-79.99154217
-4.20379,-80.66988874
-4.28825,-81.34823531
-4.37434,-82.02658188
-4.46043,-82.64395347
-4.54815,-83.26132507
-4.63099,-83.88631854
-4.71708,-84.48082452
-4.79992,-85.04484302
-4.86489,-85.28874291
-4.91037,-85.36496163
-4.94286,-85.35733976
-4.96073,-85.28874291
-4.97697,-85.09057425
-4.98347,-84.9686243
-4.98834,-84.82380875
-4.98997,-84.68661506
-4.99646,-84.57228698
-4.99484,-84.42747142
-4.99321,-84.28265586
-4.99321,-84.15308405
-4.99646,-84.04637784
-4.99646,-83.94729351
-4.99809,-83.8710748
-4.99484,-83.80247795
-4.99321,-83.73388111
-4.99646,-83.66528427
-4.99484,-83.63479678
-4.99646,-83.58144368
-4.99809,-83.52809058
-4.99484,-83.48998122
-4.99809,-83.42900625
-4.99646,-83.39851876
-4.99809,-83.3604094
-4.99971,-83.32230004
-4.99646,-83.29181256
-4.99971,-83.26894694
-4.99646,-83.23083759
-4.99646,-83.20797197
-4.99646,-83.18510636
-4.99484,-83.15461887
-4.99646,-83.12413138
-4.99646,-83.10126577
-4.99484,-83.07077828
-4.99646,-83.05553454
-4.99646,-83.02504705
-4.99809,-82.9869377
-4.99646,-82.9869377
-4.99809,-82.96407208
-4.99646,-82.94882834
-4.99809,-82.91834085
-4.99646,-82.91071898
-4.99809,-82.89547524
-4.99484,-82.86498775
-4.99646,-82.84974401
-4.99646,-82.82687839
-4.99646,-82.81925652
-4.99646,-82.80401278
-4.99646,-82.78114716
-4.99646,-82.76590342
-4.99484,-82.77352529
-4.99484,-82.74303781
-4.99646,-82.72779406
-4.99646,-82.72017219
-4.99809,-82.69730658
-4.99646,-82.69730658
-4.99971,-82.66681909
-4.99646,-82.65919722
-4.99646,-82.66681909
-4.99809,-82.6363316
-4.99809,-82.62108786
-4.99646,-82.60584412
-4.99971,-82.59822225
-4.99809,-82.59060037
-4.99809,-82.56773476
-4.99809,-82.56011289
-4.99484,-82.54486914
-4.99971,-82.55249102
-4.99809,-82.52200353
-4.99646,-82.51438166
-4.99646,-82.49913792
-4.99809,-82.50675979
-4.99809,-82.49151604
-4.99809,-82.4762723
-4.99809,-82.46865043
-4.99646,-82.46102856
-4.99646,-82.45340669
-4.99646,-82.44578481
-4.99809,-82.4229192
-4.99809,-82.43816294
-4.99809,-82.40767546
-4.99646,-82.39243171
-4.99809,-82.39243171
-4.99809,-82.38480984
-4.99809,-82.3695661
-4.99646,-82.36194423
-4.99809,-82.35432236
-4.99646,-82.36194423
-4.99646,-82.35432236
-4.99809,-82.33907861
-4.99809,-82.33907861
-4.99321,-82.316213
-4.99646,-82.316213
-4.99646,-82.30096925
-4.99809,-82.30096925
-4.99809,-82.30096925
-4.99809,-82.28572551
-4.99809,-82.28572551
-4.99809,-82.25523802
-4.99971,-82.2628599
-4.99646,-82.25523802
-4.99809,-82.24761615
-4.99809,-82.23237241
-4.99809,-82.23237241
-4.99809,-82.22475054
-4.99809,-82.21712867
-4.99809,-82.21712867
-4.99809,-82.20188492
-4.99971,-82.19426305
-4.99646,-82.19426305
-4.99971,-82.19426305
-4.99809,-82.17139744
-4.99646,-82.17139744
-4.99809,-82.17139744
-4.99971,-82.16377557
-4.99646,-82.15615369
-4.99809,-82.15615369
-4.99646,-82.13328808
-4.99646,-82.13328808
-4.99484,-82.13328808
-4.99809,-82.12566621
-4.99809,-82.12566621
-4.99809,-82.11804434
-4.99809,-82.11042246
-4.99809,-82.11042246
-4.99809,-82.08755685
-4.99809,-82.11042246
-4.99971,-82.09517872
-4.99809,-82.07993498
-4.99809,-82.08755685
-4.99809,-82.08755685
-4.99971,-82.07231311
-4.99809,-82.04944749
-4.99646,-82.04944749
-4.99646,-82.04944749
-4.99646,-82.04182562
-4.99809,-82.04182562
-4.99646,-82.03420375
-4.99971,-82.03420375
-4.99646,-82.01133813
-4.99484,-82.01896001
-4.99971,-82.01133813
-4.99809,-82.00371626
-4.99809,-82.01133813
-4.99646,-81.99609439
-4.99809,-81.99609439
-4.99646,-81.98847252
-5.00134,-81.99609439
-4.99646,-81.98085065
-4.99971,-81.98085065
-4.99646,-81.98085065
-4.99646,-81.9656069
-4.99646,-81.95798503
-4.99646,-81.9656069
-4.99646,-81.95036316
-4.99971,-81.95036316
-4.99971,-81.94274129
-4.99809,-81.93511942
-4.99971,-81.93511942
-4.99809,-81.93511942
-4.99809,-81.91987568
-4.99809,-81.92749755
-4.99646,-81.91987568
-4.99809,-81.9122538
-4.99809,-81.9122538
-4.99809,-81.89701006
-5.00134,-81.89701006
-4.99646,-81.90463193
-4.99809,-81.89701006
-4.99646,-81.88938819
-4.99971,-81.88176632
-4.99809,-81.87414445
-4.99646,-81.87414445
-4.99646,-81.87414445
-4.99809,-81.86652257
-4.99971,-81.88176632
-4.99646,-81.8589007
-4.99809,-81.85127883
-4.99646,-81.85127883
-4.99971,-81.85127883
-4.99809,-81.84365696
-4.99646,-81.84365696
-4.99809,-81.83603509
-4.99809,-81.83603509
-4.99809,-81.83603509
-4.99646,-81.83603509
-4.99646,-81.82079134
-4.99971,-81.81316947
-4.99809,-81.81316947
-4.99809,-81.81316947
-4.99809,-81.79792573
-4.99809,-81.81316947
-4.99809,-81.8055476
-4.99971,-81.79792573
-4.99646,-81.79030386
-4.99809,-81.78268199
-4.99809,-81.78268199
-4.99809,-81.79030386
-4.99809,-81.79030386
-4.99809,-81.76743824
-4.99646,-81.76743824
-4.99484,-81.76743824
-4.99809,-81.75981637
-4.99971,-81.75981637
-4.99646,-81.7521945
-4.99646,-81.76743824
-4.99646,-81.7521945
-4.99809,-81.7521945
-4.99971,-81.7521945
-4.99646,-81.74457263
-4.99809,-81.72932889
-4.99809,-81.74457263
-4.99646,-81.72932889
-4.99971,-81.73695076
-4.99809,-81.72170701
-4.99646,-81.72170701
-4.99809,-81.72170701
-4.99809,-81.71408514
-4.99809,-81.70646327
-4.99971,-81.70646327
-4.99809,-81.70646327
-5.00134,-81.70646327
-4.99971,-81.6988414
-4.99484,-81.70646327
-4.99809,-81.6988414
-4.99484,-81.67597579
-5.00134,-81.67597579
-4.99646,-81.69121953
-4.99809,-81.69121953
-4.99809,-81.68359766
-4.99971,-81.67597579
-4.99809,-81.67597579
-4.99809,-81.66073204
-4.99809,-81.66835391
-4.99809,-81.66073204
-4.99809,-81.66073204
-4.99971,-81.65311017
-4.99809,-81.63786643
-4.99646,-81.66073204
-4.99971,-81.66073204
-4.99809,-81.65311017
-4.99809,-81.6454883
-4.99809,-81.6454883
-4.99809,-81.6454883
-4.99809,-81.6454883
-4.99971,-81.63024456
-4.99646,-81.63786643
-4.99971,-81.63786643
-4.99809,-81.63024456
-4.99646,-81.62262268
-4.99809,-81.31012595
-4.96722,-79.64855795
-4.92662,-77.1943153
-4.87139,-74.21416351
-4.80642,-70.92913687
-4.74144,-67.34685723
-4.6651,-63.65024951
-4.58713,-59.87742308
-4.50754,-56.26465596
-4.42794,-52.61377947
-4.3451,-48.9857686
-4.26389,-45.42635458
-4.17617,-41.95840301
-4.08846,-38.51331706
-4.00724,-35.06823111
-3.91953,-31.63076703
-3.84318,-28.6887246
-3.7912,-26.76801297
-3.75709,-25.48753854
-3.73273,-24.66437641
-3.71973,-24.19182038
-3.70999,-23.94792048
-3.70349,-23.79548305
-3.70349,-23.79548305
-3.70349,-23.80310493
-3.70187,-23.80310493
-3.70187,-23.8107268
-3.70187,-23.83359241
-3.70024,-23.87170177
-3.70187,-23.90218926
-3.70024,-23.93267674
-3.70024,-23.95554236
-3.70024,-23.99365171
-3.70024,-24.03938294
-3.69862,-24.09273604
-3.70187,-24.14608915
-3.70024,-24.22230786
-3.70349,-24.82443572
-3.70024,-24.81681384
-3.70024,-24.82443572
-3.70024,-24.81681384
-3.70024,-24.82443572
-3.70024,-24.83205759
-3.69862,-24.83205759
-3.70187,-24.82443572
-3.70024,-24.83205759
-3.70349,-24.83205759
-3.70024,-24.83205759
-3.70024,-24.83967946
-3.70024,-24.82443572
-3.70187,-24.81681384
-3.69862,-24.83967946
-3.70024,-24.83205759
-3.70024,-24.84730133
-3.70187,-24.84730133
-3.69862,-24.83205759
-3.70187,-24.84730133
-3.70024,-24.83205759
-3.70024,-24.83967946
-3.69862,-24.8549232
-3.70024,-24.83967946
-3.70187,-24.84730133
-3.70187,-24.84730133
-3.70024,-24.84730133
-3.70187,-24.84730133
-3.70024,-24.83205759
-3.70024,-24.84730133
-3.70024,-24.84730133
-3.70024,-24.83205759
-3.70349,-24.86254507
-3.70024,-24.86254507
-3.70187,-24.87016695
-3.70024,-24.86254507
-3.70024,-24.87016695
-3.70187,-24.8549232
-3.70024,-24.86254507
-3.70024,-24.86254507
-3.70349,-24.8549232
-3.69862,-24.87016695
-3.70187,-24.86254507
-3.70024,-24.86254507
-3.70349,-24.87016695
-3.69862,-24.84730133
-3.70187,-24.86254507
-3.70024,-24.87778882
-3.70024,-24.87778882
-3.70187,-24.87778882
-3.70187,-24.86254507
-3.70024,-24.87016695
-3.70024,-24.86254507
-3.70349,-24.87778882
-3.70024,-24.87778882
-3.70024,-24.86254507
-3.70187,-24.87778882
-3.70187,-24.87016695
-3.70024,-24.87778882
-3.70024,-24.87778882
-3.69862,-24.87778882
-3.70187,-24.88541069
-3.70024,-24.87778882
-3.70024,-24.90065443
-3.70187,-24.64913267
-3.67912,-23.3000614
-3.64014,-21.72233399
-3.59466,-19.92357229
-3.54106,-18.0181044
-3.48258,-16.00593031
-3.42735,-13.97089059
-3.36563,-11.91298527
-3.3039,-9.87032369
-3.23893,-7.85814959
-3.17883,-5.91457234
-3.12035,-4.03959193
-3.05538,-2.24083024
-2.99365,-0.55639662
-2.93355,0.9908433
-2.87508,2.62192382
-2.81173,4.13867626
-2.74838,5.53347876
-2.68503,6.82919693
-2.62493,8.02583077
-2.56158,9.09289279
-2.49823,10.09135796
-2.43813,11.05933565
-2.37803,12.01969147
-2.31306,12.96480355
-2.25296,13.84894065
-2.18636,14.73307775
-2.12626,15.58672737
-2.06616,16.39464576
-2.00443,17.21018601
-1.94271,18.01048253
-1.87773,18.7955353
-1.81439,19.56534433
-1.74941,20.31990962
-1.69094,21.0744749
-1.62921,21.7985527
-1.56586,22.51500863
-1.50576,23.20859894
-1.44241,23.89456738
-1.37744,24.54242647
-1.31571,25.19028555
-1.25561,25.83052276
-1.19714,26.43265062
-1.13541,27.03477847
-1.07044,27.63690633
-1.01034,28.22379044
-0.94374,28.81829642
-0.88039,29.42042427
-0.82354,30.00730839
-0.75857,30.57132688
-0.70009,31.11247976
-0.63836,31.67649826
-0.57502,32.21765114
-0.51167,32.74356028
-0.44994,33.28471316
-0.38334,33.78013482
-0.32487,34.30604395
-0.26802,34.80146561
-0.20792,35.30450913
-0.14619,35.81517453
-0.09096,36.24962121
-0.04873,36.44778987
-0.01787,36.5468742
0,36.57736168
0.00975,36.52400858
0.01462,36.47827735
0.01624,36.31059618
0.01949,36.24962121
0.02274,36.21913372
0.02437,36.12767126
0.02437,36.01334319
0.02112,35.93712447
0.02437,35.85328388
0.02437,35.77706517
0.02274,35.71609019
0.02599,35.67035897
0.02274,35.61700586
0.02274,35.57889651
0.04061,36.32583992
0.08771,37.49960814
0.14944,38.2617953
0.22091,38.89441064
0.30538,39.61848844
0.39147,40.33494437
0.48243,41.09713153
0.57826,41.89742804
0.67572,42.70534643
0.77318,43.52850856
0.86902,44.40502379
0.96323,45.28153902
1.05907,46.18854174
1.15978,47.11841007
1.25724,48.07876589
1.35307,49.04674358
1.45216,50.0604525
1.54637,51.09702703
1.64708,52.14884531
1.74291,53.20828546
1.83875,54.29059122
1.93621,55.37289698
2.03205,56.43233713
2.13113,57.52226477
2.22697,58.5588393
2.3228,59.59541384
